Prodct,Prodct Id,Question,Answer
Clothing_Shoes_and_Jewelry,B00BAUTBD6,Is there a side netting to fit water bottle?,"Yes, there is a side net on one side that fits a small water bottle. The coordinating Crocodile Creek bottles fits nicely, as do the 0.3 or 0.4L Sigg bottles."
Clothing_Shoes_and_Jewelry,B00BH3FHWK,Which part is measured at 22m? The lock bend or the actual brass body?,Good question. Had to go measure. It is the width of the lock body. From the bottom of the lock to the top of the curve of the lock armature is approx. 40 mm. Hope the helps.
Clothing_Shoes_and_Jewelry,B00BH3FHWK,Which part is measured at 22m? The lock bend or the actual brass body?,Happy to help. Enjoy your travels!!
Clothing_Shoes_and_Jewelry,B00BH3FHWK,Which part is measured at 22m? The lock bend or the actual brass body?,actually the width is 20mm i.e.from side to side
Clothing_Shoes_and_Jewelry,B00BH3FHWK,What is the three digit code on the bottom of the lock please?,It is a key code for the TSA so that they can open the lock and inspect your luggage at the airport if necessary ... The TSA have master keys for all TSA approved locks ...
Clothing_Shoes_and_Jewelry,B00BH3FHWK,What is the three digit code on the bottom of the lock please?,"Each lock has a special code, which is used by the TSA, CATSA and other security agencies to know which tool to use to open the lock."
Clothing_Shoes_and_Jewelry,B00BH3FHWK,Would these fit on a plano pistol case? Having trouble finding a small enough padlock. Thanks!!!,"Did i mention   these are lousy? How big is the hole?Kmart sells these, so u can see what they look like. Target has similar locks too."
Clothing_Shoes_and_Jewelry,B00BH3FHWK,How many keys are included for the 4 locks? just one or 4 keys all together?,4 keys its great!
Clothing_Shoes_and_Jewelry,B00BH3FHWK,How many keys are included for the 4 locks? just one or 4 keys all together?,"Four, and when TSA opened the locks on a trip recently, nothing was broken.  Thus the locks served their purpose."
Clothing_Shoes_and_Jewelry,B00BH3FHWK,How many keys are included for the 4 locks? just one or 4 keys all together?,there are 4 keys with the 4 locks - great idea and loved them for travel
Clothing_Shoes_and_Jewelry,B00BH3FHWK,How many keys are included for the 4 locks? just one or 4 keys all together?,4 keys is great for keeping spare at hand
Clothing_Shoes_and_Jewelry,B00BH3FHWK,How many keys are included for the 4 locks? just one or 4 keys all together?,"There are four keys, all locks are keyed the same so the keys and locks are interchangeable - handy feature.  Also, there is no hassle at check-in with a TSA Approved lock and it is stamped right on the lock."
Clothing_Shoes_and_Jewelry,B00BHPMFHI,Does this suit come with or without the mask,"Yes, mask is included. :)"
Clothing_Shoes_and_Jewelry,B00BHPMFHI,is the mask like a helmet and plastic or just eye covers from cloth?,"It is plastic, fits like a halloween mask."
Clothing_Shoes_and_Jewelry,B00BHPMFHI,is the mask like a helmet and plastic or just eye covers from cloth?,The mask is plastic and covers just the whole front of your face.
Clothing_Shoes_and_Jewelry,B00BHPMFHI,is the mask like a helmet and plastic or just eye covers from cloth?,plastic covering the face only
Clothing_Shoes_and_Jewelry,B00BI2B9WC,Where does it ship from?,http://askville.amazon.com/amazon-orders-shipped-city-state/AnswerViewer.do?requestId=67283935
Clothing_Shoes_and_Jewelry,B00BI2B9WC,Where does it ship from?,the closest warehouse from where you live?
Clothing_Shoes_and_Jewelry,B00BQU0ZRG,how about a laptop of 15.6 inch?,"Too small for a 15.6"""
Clothing_Shoes_and_Jewelry,B00BUCHXY8,Some of the other MOXY premium deadlift socks have cushion padding in the shins.  Do these have cushion padding?,No they do not have cushion padding.  They are just thick socks.
Clothing_Shoes_and_Jewelry,B00BUCHXY8,Some of the other MOXY premium deadlift socks have cushion padding in the shins.  Do these have cushion padding?,"Overall thicker stock, but not more in the shin than around the other parts... but enough for DLs for sure."
Clothing_Shoes_and_Jewelry,B00BUCHXY8,How many socks come in a pack?,One pair comes in a pack. Hope this helps.
Clothing_Shoes_and_Jewelry,B00BUCHXY8,How many socks come in a pack?,There are one set of socks in each pack.
Clothing_Shoes_and_Jewelry,B00CB03M8O,Is the viking red a bright red or more of a burgundy shade?,More of a burgundy.
Clothing_Shoes_and_Jewelry,B00CB03M8O,Is the viking red a bright red or is more like a burgundy shade?,"It's a dark red, but not really burgundy."
Clothing_Shoes_and_Jewelry,B00CB03M8O,Is the viking red a bright red or is more like a burgundy shade?,it's Wines color. not bright
Clothing_Shoes_and_Jewelry,B00CB03M8O,does it fit under the seat of an airplane for travel or overhead only?,Both..depending on how you pack
Clothing_Shoes_and_Jewelry,B00CB03M8O,Would like to use for tennis. Would it work with 2 rackets in the large compartment closer to the handle. Does thatt compartment have two zippers,"Yes, this would fit two tennis rackets in the large compartment closer to the handle.  There are two zippers in the large compartment."
Clothing_Shoes_and_Jewelry,B00CB03M8O,Would like to use for tennis. Would it work with 2 rackets in the large compartment closer to the handle. Does thatt compartment have two zippers,"Yes ,it's possible put two rackets inside the large compartment closer to the handle.Naturally the handles will stick out.The compartment has got two zippers."
Clothing_Shoes_and_Jewelry,B00CB03M8O,"Will it fit a 17"" laptop?",Yes with room to spare... It's a great bag!!
Clothing_Shoes_and_Jewelry,B00CB03M8O,"Will it fit a 17"" laptop?","Definitely! It will carry a ton of things including a 17""!"
Clothing_Shoes_and_Jewelry,B00CB03M8O,what is the guarantee on this product?,This backpack is truly amazing. You can fit three binders and still have room.
Clothing_Shoes_and_Jewelry,B00CB03M8O,what is the guarantee on this product?,"Jansport has a life time quarantee, very nice product!!"
Clothing_Shoes_and_Jewelry,B00CW7EWP8,How many are in the package?,One pair (two laces).
Clothing_Shoes_and_Jewelry,B00CW7EWP8,How many are in the package?,"Two, enough for one pair of shoes."
Clothing_Shoes_and_Jewelry,B00CW7EWP8,How many are in the package?,Just one and they are not reusable.
Clothing_Shoes_and_Jewelry,B00CW7EWP8,How many are in the package?,2...a pair.
Clothing_Shoes_and_Jewelry,B00DM8LUCY,can it be use to replace GE timer WR9X482?,It should it very universal.
Clothing_Shoes_and_Jewelry,B00DM8LUCY,can it be use to replace GE timer WR9X482?,terminals 1 and 3 are reversed and would require rewire of your plug. the uet120 is a far more versatile programmable electronic timer than the ge.
Clothing_Shoes_and_Jewelry,B00DM8LUCY,can it be use to replace GE timer WR9X482?,"Yes.  You can use this timer.  Check you're defrost tubes,make sure they are not burned out. First."
Clothing_Shoes_and_Jewelry,B00DM8LUCY,how to set time interval,You can adjust defrost duration + interval on the device. (Maybe a screwdriver is required... Very easy to do)
Clothing_Shoes_and_Jewelry,B00DM8LUCY,how to set time interval,This will help http://www.supco.com/images/pdfs/Manuals-Instructions/UET%20Installation%20&%20Operating%20Instructions.pdf
Clothing_Shoes_and_Jewelry,B00DM8LUCY,Will this timer work on a Whirlpool EV160NZTQ02 freezer?,The timer worked for 2 months then stopped
Clothing_Shoes_and_Jewelry,B00DM8LUCY,Will this timer work on a Whirlpool EV160NZTQ02 freezer?,yes but follow the instructions Manuel enclosed
Clothing_Shoes_and_Jewelry,B00DM8LUCY,Can it be a whirlpool 2188376 replacement?,Model No.: ET9FTTXLQ12 and the defrost timer part number is 2188376. The spec on the timer:15A NON-IND 1/2 hp 8 hour timer120V 60 Hz SPEC. NO. FL-3001-00
Clothing_Shoes_and_Jewelry,B00DSJ3QH4,how many books can it fit,this is a really good backpack ;D
Clothing_Shoes_and_Jewelry,B00FF0VCAW,Is this an officially licensed product?,"Yes, it has engraved on the back:TM&©2013Lionsgate"
Clothing_Shoes_and_Jewelry,B00FF0VCAW,Is this an officially licensed product?,Yes. They are sold at TRU for $12.99.
Clothing_Shoes_and_Jewelry,B00FF0VCAW,Is this an officially licensed product?,It seams to be ! It is a really good product
Clothing_Shoes_and_Jewelry,B00FF0VCAW,Is this an officially licensed product?,Yes it is made by Lions Gate. And they are the company that made the movie.
Clothing_Shoes_and_Jewelry,B00FF0VCAW,Is this an officially licensed product?,"Yes, NECA makes officially licensed products. The pin is copyright Lionsgate (the studio that released the movie), and the package says at the bottom 'officially licensed movie prop replica'."
Clothing_Shoes_and_Jewelry,B00FF0VCAW,About how big is it?,It's about two inches is diameter. Same size as the first movie's pin.
Clothing_Shoes_and_Jewelry,B00FF0VCAW,About how big is it?,It's comparable in size to a silver dollar; maybe a smidge bigger but not by much. It's a nice size.
Clothing_Shoes_and_Jewelry,B00FF0VCAW,About how big is it?,"A little of an inch in diameter. Very sturdy, and nice detail."
Clothing_Shoes_and_Jewelry,B00FF0VCAW,About how big is it?,"It is like 2"""
Clothing_Shoes_and_Jewelry,B00FF0VCAW,About how big is it?,its like a quater dollar
Clothing_Shoes_and_Jewelry,B00FF0VCAW,is the mocking jay pin a real pin,"Yes- it's a real pin - but NOT the kind w/ the horiz. ""pin"" that has to go thru something twice ( in, then out) & into the little circular  closure. It's a single prong  w/ a separate ""squeeze"" closure that goes on the underside of object U pin it to. It's very sturdy as it has been moved regularly since Xmas (gave to 12 yr.old gr.daughter) from purse to winter jacket to bookbag & back!"
Clothing_Shoes_and_Jewelry,B00FF0VCAW,is the mocking jay pin a real pin,It is a real pin.
Clothing_Shoes_and_Jewelry,B00FF0VCAW,is the mocking jay pin a real pin,yes the mockingjay pin is a real pin.
Clothing_Shoes_and_Jewelry,B00FF0VCAW,is the mocking jay pin a real pin,"It was a real metal pin, nicer than expected for the price"
Clothing_Shoes_and_Jewelry,B00FF0VCAW,is the mocking jay pin a real pin,"Yes, It is!"
Clothing_Shoes_and_Jewelry,B00FF0VCAW,How come it looks different then the first onre,The first one is model of the logo on the front of the first book and this is a model from the front of the second book. It shows then progression of Katniss as the Mockingjay
Clothing_Shoes_and_Jewelry,B00FF0VCAW,How come it looks different then the first onre,Lionsgate changed the mockingjay on the posters and such to match the arena in the second movie/book.
Clothing_Shoes_and_Jewelry,B00FF0VCAW,How come it looks different then the first onre,"Well so far there have been 2 movies, if you look at logos from both movies the bird is at a different angle. This is the mockingjay pin from the ""Catching Fire"" movie"
Clothing_Shoes_and_Jewelry,B00FF0VCAW,How big is it?,"Hi Bonnie, it is the same as the first one, like a pimpom ball"
Clothing_Shoes_and_Jewelry,B00FF0VCAW,How big is it?,Is about 2 inches diameter.  It is lovely.
Clothing_Shoes_and_Jewelry,B00FF0VCAW,How big is it?,About the same size as a 50 cent coin.
Clothing_Shoes_and_Jewelry,B00FF0VCAW,How big is it?,It is as big as the first hinge games pin.
Clothing_Shoes_and_Jewelry,B00FF0VCAW,How big is it?,"about the same size as the one from the first film its not oversize or anything, its more nice sized"
Clothing_Shoes_and_Jewelry,B00HEZ9V0O,Would this bag hold a small laptop?,It should works for once or twice. But would not recommend to hold the small laptop very often as this bag is thin and doesn't protect laptop well.
Clothing_Shoes_and_Jewelry,B00HEZ9V0O,Would this bag hold a small laptop?,"yes, able to put a 14 inch laptop, good bag"
Clothing_Shoes_and_Jewelry,B00IRP69AA,do they fit a 7 yr old?,Yes!!!!
Clothing_Shoes_and_Jewelry,B00IRP69AA,Will these fit an average sized 6 year old or are these the smaller sunglasses?,"Yes, these will fit a 6 year old child."
Clothing_Shoes_and_Jewelry,B00JBJ3HQ0,What is the difference between the Gear 2 Neo and this watch? What is the difference from the first gen Galaxy Gear?,The biggest difference between Gear 1 and Gear 2 is their decision to move the camera and speaker to the watch instead of locating on the strap. They have also improved the battery life and made it water and dust resistant.
Clothing_Shoes_and_Jewelry,B00JBJ3HQ0,What is the difference between the Gear 2 Neo and this watch? What is the difference from the first gen Galaxy Gear?,"Neo has a plastic body and no camera, the Gear 2 has a metal body with a camera."
Clothing_Shoes_and_Jewelry,B00JBJ3HQ0,can you download music on this watch and sync with bluetooth headphones?,"Yes, it has 4GB of space for storage and can play music without being paired to a phone. Bluetooth headphones will work."
Clothing_Shoes_and_Jewelry,B00JBJ3HQ0,can you download music on this watch and sync with bluetooth headphones?,"4 gig is advertised, but after OS overhead, etc., there is only 2.8 gig or so available."
Clothing_Shoes_and_Jewelry,B00JBJ3HQ0,can you download music on this watch and sync with bluetooth headphones?,Can't transfer music to the watch if you are using a mac computer.  Looks like only windows will transfer songs for right now.
Clothing_Shoes_and_Jewelry,B00JBJ3HQ0,Does this measure sleep like the Fitbit Flex?,"Samsung has said sleep tracking will be downloadable. It does not seem to be loaded out of the box, but presumably will be in the Samsung Tizen Store."
Clothing_Shoes_and_Jewelry,B00JBJ3HQ0,what is the battery life on the watch?,The reports say that it should last 2-3 days.
Clothing_Shoes_and_Jewelry,B00JBJ3HQ0,what is the battery life on the watch?,Easily 4 days on normal use
Clothing_Shoes_and_Jewelry,B00JBJ3HQ0,"which one is better galaxy gear, galaxy gear 2 or galaxy gear neo?dont know much about them,i'm trying to purchase 1 but confuse.need  help. thanks","The Galaxy Gear is the original watch that came out last fall. It's base operation system is Android. The Gear 2 and Gear Neo are the newest models. Notice that that Gear 2 and Gear Neo don't have the ""Galaxy"" prefix. They run an operation system called Tizen. The main differences between the Gear 2 and Gear Neo is that the the Gear 2 has a built in 2MP camera and has a metal body. The Gear Neo has a plastic body and no camera. So if you want one with all the bells and whistles, the Gear 2 is the newest one with the most features."
Clothing_Shoes_and_Jewelry,B00JBJ3HQ0,"which one is better galaxy gear, galaxy gear 2 or galaxy gear neo?dont know much about them,i'm trying to purchase 1 but confuse.need  help. thanks",The big differenc is CAMERA includ. gear2 has camera and Neo has not camera.
Clothing_Shoes_and_Jewelry,B00JBJ3HQ0,"which one is better galaxy gear, galaxy gear 2 or galaxy gear neo?dont know much about them,i'm trying to purchase 1 but confuse.need  help. thanks","The Gear 2 is the top of the line as of today May 2014.The Gear 2 has a metal bezel and a camera where the Neo does not.The Gear 2 and Gear 2 Neo have better battery life, forward compatability with Tizen Apps and are water and dust resistant."
Clothing_Shoes_and_Jewelry,B00JEQV0S2,Hi Does the cape off or is it 1 piece?,"Dear Catherine S. Barclay,The cape can not be removed. It is one piece. Thank you."
Clothing_Shoes_and_Jewelry,B00JEQV0S2,Hi Does the cape off or is it 1 piece?,Does not come off.  Attached at top of shoulder and can flap forward or backward over shoulders.
Clothing_Shoes_and_Jewelry,B0000C6EBP,Does the cape have the batman symbol on it?,"Nop, i just look at it."
Clothing_Shoes_and_Jewelry,B0000C6EBP,does it come with the black boot coverings,There are no foot or boot covers on the feet.
Clothing_Shoes_and_Jewelry,B0000C6EBP,does it come with the black boot coverings,"Yes, the boot covers are extensions of the pant legs; seems that they stay in place w/elastic that goes under the bottoms of the child's feet."
Clothing_Shoes_and_Jewelry,B0000C6EBP,does it come with the black boot coverings,"Yes, It does come with the boot coverings and they look super cute!!"
Clothing_Shoes_and_Jewelry,B0000C6EBP,Does this come with a belt?,"Yes, it has a belt; it is separate from the costume and it ties in the back."
Clothing_Shoes_and_Jewelry,B0000C6EBP,Does this come with a belt?,"The yellow in the picture is a belt. It's simply a foam front with thin material to tie it on. There's no function to it (you can't hold any tools or what have you with it), but it works for the ""look""."
Clothing_Shoes_and_Jewelry,B0000C6EBP,Does this come with a belt?,"Yes! It is a yellow wrap around belt made of a light, foamy material.  It is tied around the waist (no buckles.)"
Clothing_Shoes_and_Jewelry,B0000C6EBP,what size should i order for a 4 year old?,"hi clarissa, it all depends on the size (husky, slim)of your 4 year old. what ever size he wears normally look for the equivolent in S, M or Large. this custome are made within the guide lines with an inch or so for growth. all the comments are correct."
Clothing_Shoes_and_Jewelry,B0000C6EBP,Will it fit a 5 year old?,they have different sizes you can buy
Clothing_Shoes_and_Jewelry,B00062B1IC,"Where is the size chart for waist size to be equivalent to small, medium, and large?","small is 27-31 "", medium is 31-35 "", large is 35-39 "". Short inseam is 26 1/2-29 1/2"", regular is 29 1/2-32 1/2"", long is 32 1/2"" to 35 1/2"". Same as military duty unifrom standards."
Clothing_Shoes_and_Jewelry,B00062B1IC,"Where is the size chart for waist size to be equivalent to small, medium, and large?","where is the size chart for waist size to be equivalent to small , medium, large , ect"
Clothing_Shoes_and_Jewelry,B00062B1IC,What does BDU mean?,BDU means Battle Dress Uniform. These pants are what is issued to US military and many law enforcement officers use these as part of their uniform while in the field.
Clothing_Shoes_and_Jewelry,B00062B1IC,The product description is not displaying properly.  What is the fabric content?,65% poly-35% cotton
Clothing_Shoes_and_Jewelry,B000B836GG,"How wide is this 23"" hoop?  If you were looking at the width of the wood....how tall is this hoop?","Hoop is 23""from side to side.  The hoop is about an inch deep ...maybe 1/4 inch thick.  Light but sturdy.   Just difficult to handle and stitch in such a large hoop"
Clothing_Shoes_and_Jewelry,B000B836GG,"How wide is this 23"" hoop?  If you were looking at the width of the wood....how tall is this hoop?",24 inches?   The depth of the wood is 3/4 inch.
Clothing_Shoes_and_Jewelry,B000B836GG,"How wide is this 23"" hoop?  If you were looking at the width of the wood....how tall is this hoop?","It's 23""."
Clothing_Shoes_and_Jewelry,B000B836GG,"Is this 23"" in diameter or around?","Diameter. It's a large and fairly sturdy hoop, esp considering the price."
Clothing_Shoes_and_Jewelry,B000B836GG,"Is this 23"" in diameter or around?","It's 23"" in diameter."
Clothing_Shoes_and_Jewelry,B000J3MCVI,Is this safe for silverware and how would it be applied as it will not fit in jar/container?,This is a thin liquid product. The item cannot be applied with a cotton ball or cloth. It must be submerged. For silverware a cream polish would work better.
Clothing_Shoes_and_Jewelry,B000KJA6YG,What size for an average 7 yr old,Small would be perfect for a 7 year old.
Clothing_Shoes_and_Jewelry,B000KJA6YG,"What are the size specifications for the Kids vest?  A boys size 10 would be a small, medium or large?",The vest is great.....cut a little large.
Clothing_Shoes_and_Jewelry,B000KJA6YG,"What are the size specifications for the Kids vest?  A boys size 10 would be a small, medium or large?","Medium. It was a little big for a six year old, but it still fits, two years later. Great vest!"
Clothing_Shoes_and_Jewelry,B000KJA6YG,Does it have inside pockets?,"There are 3 inside pockets.  (Remember though, the vest runs very big)"
Clothing_Shoes_and_Jewelry,B000ND1ZQM,Does it have a life time warrenty,Yes it does according to the tag that came on the bag.
Clothing_Shoes_and_Jewelry,B000ND1ZQM,Does it have a life time warrenty,"Yes it does,all of the jansport book sacs have lifetime warranty"
Clothing_Shoes_and_Jewelry,B000ND1ZQM,Would text books and a 17in laptop fit in this bag?,Yes.  It is extremely roomy.
Clothing_Shoes_and_Jewelry,B000ND1ZQM,How wide is the front pocket?,10 inches across the zipper.  9 inches top to bottom and opens up to 4-5 inches on the inside.  It's a very generous pocket.
Clothing_Shoes_and_Jewelry,B000ND1ZQM,How wide is the front pocket?,"Using a tape measure, the front pocket zipper opening is 9 inches wide."
Clothing_Shoes_and_Jewelry,B000ND1ZQM,Does this rolling backpack has side pockets to put a water bottle in it?,No this bag does not have side pockets.
Clothing_Shoes_and_Jewelry,B000ND1ZQM,Will a good-sized lunch bag fit in the larger/main compartment?,"Yes, easily.  It accommodated a briefcase, a laptop, and a purse, all without squeezing."
Clothing_Shoes_and_Jewelry,B000OLECEU,How long is the chain?,"It is 24"" long."
Clothing_Shoes_and_Jewelry,B000OLECEU,How long is the chain?,It can be put over your head without opening clasp.
Clothing_Shoes_and_Jewelry,B000OLECEU,How long is the chain?,"In the DESCRIPTION it says ""24 inch""."
Clothing_Shoes_and_Jewelry,B000OLECEU,How long is the chain?,The chain is 12 inches long clasped.
Clothing_Shoes_and_Jewelry,B000OLECEU,How big is it?,A bit bigger than a quarter.  It's a nice size.
Clothing_Shoes_and_Jewelry,B000OLECEU,How big is it?,Actual heart. 7/8 x 1 inch.
Clothing_Shoes_and_Jewelry,B000R4OF82,"Buying these for a Chinese New Year Celebration at School, need 600, does it really come with 60 hats?",It only comes with one hat.
Clothing_Shoes_and_Jewelry,B000R4OF82,"Buying these for a Chinese New Year Celebration at School, need 600, does it really come with 60 hats?","No, it says you get 60,but you only get one."
Clothing_Shoes_and_Jewelry,B000R4OF82,"Buying these for a Chinese New Year Celebration at School, need 600, does it really come with 60 hats?",you get only one hat stay away from these guys!!!
Clothing_Shoes_and_Jewelry,B000R4OF82,Does it come with a chin-strap?,Yes. it comes with an elastic chin  strap.
Clothing_Shoes_and_Jewelry,B000R4OF82,Does it come with a chin-strap?,"Yes, it does have an elastic chin strap."
Clothing_Shoes_and_Jewelry,B000U80O26,"This is a gift for a 9 year old boy who will want to play with this wand,not use it as a keepsake..Is this durable?","Yes, it is durable.  Also, it depends on how he plays with the toy."
Clothing_Shoes_and_Jewelry,B000U80O26,Is this a led light?,i think this is cool
Clothing_Shoes_and_Jewelry,B000U80O26,Can you see the light-producer/LED Light?,The tip does light up. You cannot see the bulb as the tip is frosted white.
Clothing_Shoes_and_Jewelry,B000U80O26,Can you see the light-producer/LED Light?,"Yes, it lights up. The LED light is on the end. Just like the pic."
Clothing_Shoes_and_Jewelry,B000U80O26,Can you see the light-producer/LED Light?,No the tip is foged up so u can't
Clothing_Shoes_and_Jewelry,B000U80O26,If you drop it hard cause it was a accident will it break,"No, not unless you throw it, drop it from a second story,  or something like that. It's fairly durable."
Clothing_Shoes_and_Jewelry,B000U80O26,Is it made with any porcelain?,The outside of the wand is plastic.
Clothing_Shoes_and_Jewelry,B000U80O26,Does the light change colors?,No. It doesnt. It's just plain white
Clothing_Shoes_and_Jewelry,B000U80O26,Is this the one where you twist the bottom to put the batteries in the wand,"It has a ""key"" that unlocks the bottom and a piece comes off (the flat piece on the end) that is where the batteries go."
Clothing_Shoes_and_Jewelry,B000V0DMDG,Do you know what dimensions of this hat is...looking to buy for a 1 yr old.,Just a little large for a baby.  Suppose you could add something to the inside. For pictures etc. however a huge hit for a three and four year old
Clothing_Shoes_and_Jewelry,B000V0DMDG,Does it fit a 8 year old?,Yes!  It fits really well.
Clothing_Shoes_and_Jewelry,B000VASI3A,What is the suggested age range for this toy?,"Don't give it to small children, it's seriously a choking hazard. The cars are ~1.5 in x .5 in, which is not good."
Clothing_Shoes_and_Jewelry,B000VASI3A,Can you drive matchbox/hot wheel sized cars on this track?,No it is quite tiny and comes with 4 tiny cars that work on it.
Clothing_Shoes_and_Jewelry,B000VASI3A,Can you drive matchbox/hot wheel sized cars on this track?,no way to small do not recommend under 2
Clothing_Shoes_and_Jewelry,B000VASI3A,Can you drive matchbox/hot wheel sized cars on this track?,"No, the cars are only about an inch long and they are special made for this track.  The wheels are actually medal rollers.  A Hot Wheels car would be too big"
Clothing_Shoes_and_Jewelry,B000VASI3A,Can you drive matchbox/hot wheel sized cars on this track?,"No, it is sized for the cars included in the box and they are smaller than matchbox cars."
Clothing_Shoes_and_Jewelry,B000VASI3A,Can you drive matchbox/hot wheel sized cars on this track?,No. The tracks are very small and are made to run the cars included.
Clothing_Shoes_and_Jewelry,B000WWGABE,Can the dividers be moved?,No. They're fixed.
Clothing_Shoes_and_Jewelry,B000WWGABE,Can the dividers be moved?,"No, the dividers can not be moved."
Clothing_Shoes_and_Jewelry,B000WWGABE,Will small items shift into other compartments if you carry it sideways/upside down?,"No, small items such as earring studs remain securely inside its original compartment when carrying sideways/upside down; however, when carrying upside down, the earring posts encroach into another compartment but is prevented from fully transferring by the actual earring."
Clothing_Shoes_and_Jewelry,B000WWGABE,"Is the lid on these tight fitting so that if you hold it upside down or sideways, small contents won't mix?","Yes, the lid is tight fitting. Everything stays in its place. It's a great organizer."
Clothing_Shoes_and_Jewelry,B0013B05RS,Was this hat made in the USA?,No Bangladesh says the tag in the band
Clothing_Shoes_and_Jewelry,B0013B05RS,Was this hat made in the USA?,No. It is made in Bandladesh.
Clothing_Shoes_and_Jewelry,B0013B05RS,Was this hat made in the USA?,Not sure gave for a gift. Nice hat.
Clothing_Shoes_and_Jewelry,B0013B05RS,Was this hat made in the USA?,"Although it's labeled  an official licensed product of the US Air Force , it's made in Bangladesh."
Clothing_Shoes_and_Jewelry,B0013B05RS,Was this hat made in the USA?,"No Rusty, is anything any more?  Bangladesh.  It does look and feel smart though. Stan"
Clothing_Shoes_and_Jewelry,B0013B05RS,Was this hat made in the USA?,"It says ""made in Bangladesh"""
Clothing_Shoes_and_Jewelry,B001603U78,"The headline of this product states that it is warm brown walnut, but the description says the color is espresso.  Which is correct?",It is warm brown walnut
Clothing_Shoes_and_Jewelry,B001603U78,Does this require assembly????,"No assembly required.  However, it is quite heavy and it would be good to have a helper to help hold it while mounting it.  Plastic anchors and screws are included for drywall mounting.  If you are mounting it on a hollow core door, you will need suitable anchors of the right length (not too long) that will expand when tightened."
Clothing_Shoes_and_Jewelry,B001603U78,Does this require assembly????,"Hi Abbo,This item does not require assembly.  Please let us know if you have any further questions.Best Regards,Sales Team"
Clothing_Shoes_and_Jewelry,B001603U78,"Hello, Does this jewelry organizer hold medium to large bangles? Are there trays anywhere in this unit? Thank you.","you could put medium to large bangles in it, there are only two small trays at the bottom that really do no hold much"
Clothing_Shoes_and_Jewelry,B001603U78,What are the dimensions of this cabinet?,"Hi Jeffery,This item measures  14.5"" W x 4.25"" D x 48.25"" Tall inches. Should you have further questions, please feel free to contact us at service@mydreamdecor.com.Best Regards,Sales Team"
Clothing_Shoes_and_Jewelry,B001603U78,What are the dimensions of this cabinet?,"Overall Dimensions: 14.5"" W x 4.25"" D x 48.25"" TallApproximate Weight:29.524"
Clothing_Shoes_and_Jewelry,B001603U78,What are the dimensions of this cabinet?,You can read it on the description
Clothing_Shoes_and_Jewelry,B001603U78,what is the length and width of just the exterior mirror not the whole cabinet?,"43"" tall x 9.5"" wide"
Clothing_Shoes_and_Jewelry,B0018EZHSC,How well does this do gloves/hats? Seems suited for boots. Don't want to buy that weird glove attachment.  Also looking at Maxx Dry XL.,Works fine for gloves but haven't tried hats. Do not have the glove attachment.
Clothing_Shoes_and_Jewelry,B0018EZHSC,How well does this do gloves/hats? Seems suited for boots. Don't want to buy that weird glove attachment.  Also looking at Maxx Dry XL.,"Boots and gloves it does well, never tried hats"
Clothing_Shoes_and_Jewelry,B0018EZHSC,How well does this do gloves/hats? Seems suited for boots. Don't want to buy that weird glove attachment.  Also looking at Maxx Dry XL.,have dryed gloves works fine
Clothing_Shoes_and_Jewelry,B0018EZHSC,"It says you can run the fan only, or with heat.  Can you do the inverse, run with heat convection only, or does the fan have to run?","""fan has to run"""
Clothing_Shoes_and_Jewelry,B0018EZHSC,Will this stay running or do you have to set the timer every time? The earlier generation one is great as it is always running through out the night.,You have to set the timer. It will run for 4 hours max.
Clothing_Shoes_and_Jewelry,B0018EZHSC,Will this stay running or do you have to set the timer every time? The earlier generation one is great as it is always running through out the night.,Has a timer on it and will shut itself off
Clothing_Shoes_and_Jewelry,B0018EZHSC,Will this stay running or do you have to set the timer every time? The earlier generation one is great as it is always running through out the night.,You have to set a timer. It shuts itself off.
Clothing_Shoes_and_Jewelry,B0018EZHSC,"Hi, is this for the base only, or does it include the 4 x boot drying attachments as in the pictures? Thank you.",It inclludes the 4 boot drying attachments as pictured
Clothing_Shoes_and_Jewelry,B0018EZHSC,"Hi, is this for the base only, or does it include the 4 x boot drying attachments as in the pictures? Thank you.",this has the base and the 4 boot holders you see in the picture.
Clothing_Shoes_and_Jewelry,B00194Q262,Does both the box and travel case have the lock system?,the box is the only part that has a lock.
Clothing_Shoes_and_Jewelry,B00194Q262,Does both the box and travel case have the lock system?,"No, just the big box. There is no latch or lock on the small case."
Clothing_Shoes_and_Jewelry,B00194Q262,Are there one or two plastic inserts for earrings in the top right compartment?,There are two plastic inserts for earrings on the top right.
Clothing_Shoes_and_Jewelry,B00194Q262,Is the hardwear gold or silver tone,Gold.  But not too shiny. Nice.
Clothing_Shoes_and_Jewelry,B001GR05W4,can you disable the music? or do you just not wind it up?,Just don't wind it
Clothing_Shoes_and_Jewelry,B001GR05W4,can you disable the music? or do you just not wind it up?,"The music box will only play when you wind it up. If it is wound up, it will play with the lid open and stop when the lid is closed."
Clothing_Shoes_and_Jewelry,B001GR05W4,can you disable the music? or do you just not wind it up?,you can just not wind it up
Clothing_Shoes_and_Jewelry,B001GR05W4,how long does it play when fully wound up? Does it stop when you close the lid?,"It plays for about four minutes. Yes, it stops when you close the lid. However, it plays very fast at first, then slows considerably. Other music boxes pace the music."
Clothing_Shoes_and_Jewelry,B001GR05W4,"What is this made of? Solid wood, particle wood, cardboard?",It is made of a metal.
